age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
19,5,97215,1,10,2,0,0,1,1,0,0,25,28,1
37,5,330826,6,11,1,14,2,1,1,0,0,30,28,1
27,5,200802,1,10,0,7,3,1,1,0,0,40,28,1
27,5,156266,15,9,0,0,5,0,0,0,0,20,28,1
52,1,72257,1,10,1,0,1,1,0,0,0,50,28,1
45,5,363087,15,9,2,3,0,4,1,0,0,40,28,1
28,5,25955,1,10,0,13,5,0,0,0,0,40,28,1
20,5,334633,15,9,5,2,3,1,1,0,0,40,28,1
28,5,109162,11,14,0,14,3,1,1,0,0,50,28,1
44,5,569761,6,11,1,9,1,4,0,0,0,40,28,1
30,5,209900,4,13,1,13,1,1,0,0,0,40,28,1
26,4,272986,2,12,0,2,5,4,1,0,0,8,28,1
55,3,52267,11,14,1,10,1,1,0,0,0,18,28,1
46,5,82946,15,9,0,0,3,1,1,0,0,40,28,1
51,5,104651,4,13,1,13,1,1,0,0,0,50,28,1
25,6,58441,4,13,0,14,3,1,1,0,0,40,28,1
43,6,269733,15,9,2,5,3,1,0,0,0,40,28,1
19,3,128453,15,9,0,10,5,1,1,0,0,28,28,1
36,5,179468,15,9,5,13,3,1,0,0,0,40,28,1
36,5,183081,1,10,0,8,3,1,0,0,0,40,28,1
48,5,102938,4,13,0,5,0,3,1,0,0,40,18,1
30,3,157289,12,7,0,10,0,1,0,0,0,40,28,1
24,5,359828,4,13,1,14,1,1,0,0,0,44,28,0
30,5,155659,15,9,5,5,0,1,1,0,0,36,28,1
24,5,585203,4,13,1,8,2,1,1,7688,0,45,28,0
62,5,173601,4,13,1,3,1,1,0,0,0,40,28,1
41,1,214541,15,9,5,11,3,1,0,0,1590,40,28,1
49,1,163352,10,15,1,14,1,1,0,0,0,85,28,0
36,1,153976,15,9,1,11,1,1,0,0,0,50,28,1
47,6,247676,11,14,5,14,0,1,1,5455,0,45,28,1
49,4,155372,11,14,5,14,3,1,1,0,0,40,28,1
52,5,329733,1,10,0,8,3,1,0,0,0,40,28,1
52,5,162576,2,12,1,7,1,1,0,0,0,40,28,0
26,5,176520,15,9,0,2,3,1,0,0,0,53,28,1
51,4,226885,15,9,0,11,3,1,0,0,0,40,28,1
18,5,120781,13,6,0,5,5,1,0,0,0,20,28,1
30,5,375827,15,9,0,9,4,1,0,0,0,40,28,1
46,5,205504,15,9,5,3,3,1,0,0,0,20,28,1
28,5,198813,15,9,0,9,5,4,1,0,0,40,28,1
48,0,254291,4,13,1,8,1,1,0,7298,0,50,28,0
62,5,159908,1,10,1,2,2,1,1,0,0,38,28,0
49,5,40000,4,13,1,0,1,1,0,4064,0,44,28,1
69,5,102874,15,9,4,2,3,1,1,0,0,24,28,1
35,5,117381,4,13,0,8,3,1,0,8614,0,45,28,0
78,5,180239,11,14,4,13,0,3,0,0,0,40,30,1
61,5,539563,1,10,1,8,1,1,0,0,0,45,28,0
24,5,261561,4,13,0,14,3,1,1,0,0,40,28,1
29,5,81057,1,10,0,2,5,1,1,0,0,40,28,1
36,1,160120,4,13,1,0,1,2,0,0,0,45,36,1
17,5,41979,13,6,0,12,5,1,0,0,0,40,28,1
27,5,275110,15,9,1,9,1,4,0,0,0,80,28,0
64,5,265661,15,9,1,11,1,1,0,0,0,40,28,1
33,1,193246,15,9,0,8,3,1,0,0,0,55,14,1
32,5,236543,9,8,1,13,4,1,0,0,0,40,27,1
19,5,29510,1,10,0,5,5,1,1,0,0,20,28,1
42,4,105804,12,7,1,12,1,1,0,0,0,40,28,1
24,5,194604,4,13,0,0,5,1,1,0,0,15,28,1
23,5,1038553,15,9,0,8,3,4,0,0,0,45,28,1
51,6,209320,10,15,0,14,3,1,0,3325,0,40,28,1
31,5,193231,4,13,0,7,3,1,0,3325,0,60,28,1
44,5,307468,10,15,1,14,1,1,0,0,0,29,28,0
38,5,255941,11,14,0,8,3,1,1,10520,0,50,28,0
44,6,107845,2,12,5,1,3,1,1,0,0,56,28,0
44,1,567788,3,3,1,12,1,1,0,0,0,40,27,1
38,5,91857,15,9,1,13,1,1,0,0,0,44,28,1
36,5,732569,5,5,5,2,0,1,1,0,0,40,28,1
29,5,86613,8,2,0,5,3,1,0,0,0,20,29,1
46,5,35961,2,12,5,0,3,1,1,0,0,25,0,1
47,5,114754,15,9,1,2,1,1,0,0,0,40,28,1
30,5,235124,15,9,1,11,1,1,0,99999,0,40,28,0
37,6,218490,15,9,1,1,1,1,0,7688,0,35,28,0
27,5,329426,4,13,0,8,3,1,0,0,0,45,28,1
43,5,181015,15,9,5,3,0,1,1,0,0,50,28,1
44,1,264740,10,15,1,14,1,1,0,0,0,40,28,0
31,5,381153,1,10,0,8,0,1,0,0,0,60,28,1
34,5,189759,4,13,1,8,1,1,0,0,1977,45,28,0
39,5,230467,4,13,0,0,5,1,0,0,1092,40,0,1
36,5,218542,1,10,5,13,0,1,1,0,0,40,28,1
57,5,298507,4,13,1,14,1,1,0,3103,0,40,28,0
78,5,111189,0,4,0,3,3,1,1,0,0,35,39,1
24,5,168997,1,10,1,13,1,1,0,0,0,40,28,1
39,5,168894,1,10,0,2,3,1,1,0,0,40,28,1
21,5,149809,2,12,0,0,5,1,0,0,0,40,28,1
34,5,344073,15,9,2,2,3,1,0,0,0,40,28,0
22,5,416165,1,10,0,0,0,1,1,0,0,32,28,1
36,5,41490,1,10,5,2,0,1,1,0,0,40,28,1
61,5,40269,1,10,1,0,1,1,0,0,0,40,28,0
67,3,243256,5,5,1,10,1,1,0,0,0,15,28,1
42,5,250536,1,10,2,5,0,4,1,0,0,21,15,1
49,8,105586,6,11,1,13,1,3,0,0,0,40,28,0
58,5,51499,6,11,1,13,1,1,0,0,0,40,28,1
37,6,189878,1,10,1,1,1,1,0,0,0,60,28,1
39,5,179481,15,9,0,7,3,1,0,4650,0,44,28,1
25,5,299765,1,10,2,2,4,4,1,0,0,40,11,1
45,0,155664,3,3,1,13,1,1,0,0,0,40,36,0
30,5,54608,4,13,1,2,1,1,0,0,0,40,28,1
49,3,174702,1,10,0,10,3,1,0,0,0,35,28,1
36,1,285020,15,9,1,13,1,1,0,2885,0,40,28,1
23,5,201145,15,9,0,13,3,1,0,0,0,65,28,1
51,5,125796,1,10,1,2,2,4,1,0,0,35,11,1
55,5,249072,15,9,1,11,1,1,0,0,0,60,28,1
35,5,99156,4,13,0,0,3,1,0,0,0,50,28,1
45,4,94754,11,14,1,2,1,1,0,0,0,40,26,1
36,5,111128,4,13,1,14,1,1,0,0,0,48,28,0
32,6,157887,15,9,1,13,1,1,0,0,0,40,28,1
39,5,74194,15,9,1,8,1,1,0,0,0,55,28,1
47,0,168191,1,10,1,13,1,1,0,0,0,40,28,1
49,5,28334,1,10,1,8,1,1,0,0,0,45,28,0
52,5,84278,1,10,1,8,1,1,0,7688,0,55,36,0
44,5,721161,1,10,2,3,3,4,0,0,0,40,28,1
36,5,188069,1,10,1,8,1,1,0,0,0,50,28,0
40,5,145178,1,10,5,13,0,4,1,0,0,30,28,1
17,5,52967,13,6,0,5,5,1,1,0,0,6,28,1
18,5,177578,15,9,0,0,5,1,1,0,0,38,28,1
30,0,185384,1,10,1,8,2,1,1,0,0,25,28,1
66,5,66008,15,9,4,6,3,1,1,0,0,50,22,1
59,5,329059,4,13,0,13,3,1,0,0,0,50,28,1
30,6,348802,15,9,1,2,1,4,0,0,0,40,28,1
50,5,34233,15,9,1,12,1,1,0,0,0,50,28,1
24,5,509629,15,9,0,5,5,1,1,0,0,25,28,1
28,5,27956,10,15,1,14,1,3,0,0,0,99,38,1
44,6,83286,11,14,1,14,2,1,1,0,0,40,28,0
25,5,309098,6,11,0,14,3,1,0,0,0,40,28,1
45,5,188950,11,14,1,8,1,1,0,0,0,50,28,0
20,5,224217,15,9,0,11,3,1,0,0,0,40,28,1
67,5,222899,6,11,5,14,0,1,1,0,0,40,28,1
40,1,123306,10,15,1,14,1,1,0,0,0,45,28,0
52,8,279337,15,9,1,2,1,1,0,0,0,40,28,1
34,5,347166,7,16,0,14,3,1,0,0,0,50,28,0
37,6,251396,2,12,1,14,1,1,0,0,0,45,31,0
17,0,143034,13,6,0,5,5,1,0,0,0,4,28,1
25,5,57635,6,11,1,0,2,1,1,0,0,42,28,0
35,6,162651,4,13,5,14,3,1,0,0,0,40,21,1
63,5,28334,11,14,5,8,3,1,1,0,0,40,28,0
38,6,84570,1,10,0,2,5,0,1,0,0,40,28,1
33,5,181091,4,13,1,2,1,1,0,0,0,60,41,0
51,6,117496,11,14,1,14,2,1,1,0,0,40,28,0
64,4,216160,7,16,1,14,1,1,0,0,0,50,6,0
50,0,204447,1,10,5,1,3,1,0,0,0,40,28,1
18,5,374969,13,6,0,11,3,1,0,0,0,56,28,1
67,5,35015,11,14,0,14,3,1,0,0,0,99,28,1
46,5,179869,15,9,1,13,1,1,0,0,0,40,28,1
60,1,137733,4,13,1,12,1,1,0,0,0,50,28,1
29,5,193125,15,9,0,3,3,1,1,0,0,40,28,1
30,5,103649,1,10,0,5,5,4,1,0,0,40,28,1
56,4,54260,7,16,1,14,3,3,0,2885,0,40,4,1
29,5,197932,15,9,1,9,2,1,1,0,0,40,27,0
37,5,249720,4,13,0,2,0,4,1,0,0,27,28,1
55,5,223613,8,2,5,6,0,1,1,0,0,30,1,1
24,5,259865,15,9,0,2,3,1,1,0,0,30,28,1
21,5,301694,15,9,0,13,3,1,0,0,0,35,27,1
46,0,276934,4,13,1,0,1,1,0,0,0,70,28,0
25,5,395512,9,8,1,3,4,2,0,0,0,40,27,1
40,5,168071,15,9,0,13,5,1,0,0,0,28,28,1
23,5,45317,1,10,2,0,5,1,1,0,0,40,28,1
43,1,311177,1,10,0,11,3,4,0,0,0,30,28,1
29,1,190636,1,10,1,13,1,0,0,0,1485,60,28,0
59,5,221336,13,6,4,5,4,3,1,0,0,40,38,1
18,5,120691,1,10,0,5,5,4,0,0,0,35,36,1
28,5,107389,15,9,0,8,5,1,0,0,0,32,28,1
17,5,293440,12,7,0,2,5,1,1,0,0,15,28,1
53,5,145409,15,9,1,3,1,1,0,0,0,40,28,0
22,5,213902,3,3,0,6,4,1,1,0,0,40,29,1
63,5,100099,15,9,3,13,3,1,0,0,0,40,28,1
32,5,191856,11,14,1,0,2,1,1,0,0,45,28,0
40,6,233891,15,9,0,2,0,4,1,0,0,35,28,1
61,1,96073,10,15,1,14,1,1,0,0,0,50,22,0
35,5,474136,15,9,0,13,3,1,0,0,1408,40,28,1
43,1,355856,4,13,1,8,1,3,0,0,0,50,38,1
20,3,144685,1,10,0,10,5,3,1,0,1602,40,5,1
48,1,139212,1,10,5,13,3,1,0,0,0,40,28,1
56,4,143931,4,13,4,14,3,1,1,0,0,40,28,1
51,8,160703,15,9,1,2,1,1,0,0,0,40,28,1
34,5,191291,1,10,0,13,3,1,0,0,0,40,28,1
44,5,68729,1,10,1,0,1,3,0,0,1902,40,28,0
61,5,119986,11,14,1,14,1,1,0,0,0,40,36,0
37,5,227545,1,10,1,0,1,1,0,0,0,44,28,0
36,5,32776,4,13,1,8,1,1,0,0,1977,40,28,0
34,5,228881,1,10,2,3,3,2,0,0,0,40,28,1
23,5,84648,1,10,0,0,5,1,1,0,0,25,28,1
63,8,101996,11,14,5,14,3,1,0,0,0,40,28,0
63,3,68954,15,9,4,10,3,4,1,0,0,11,28,1
47,6,285060,11,14,1,8,1,1,0,0,1977,41,28,0
55,0,209569,15,9,5,0,0,1,1,0,0,50,28,0
31,6,331126,4,13,0,1,5,4,0,0,0,48,28,1
27,5,279872,1,10,5,5,3,1,0,0,0,40,28,1
58,5,150560,4,13,5,2,3,1,1,14084,0,40,28,0
28,6,185647,1,10,1,1,1,1,0,0,0,48,28,1
52,5,128871,0,4,5,3,3,1,1,0,0,64,28,1
31,8,386331,15,9,1,2,1,4,0,0,0,50,28,1
53,5,117814,1,10,5,2,0,1,1,0,0,38,28,1
43,5,220609,1,10,5,7,3,1,1,0,0,50,28,1
43,6,117022,15,9,3,12,0,4,0,0,0,40,28,1
50,0,176751,11,14,5,8,3,1,0,0,0,80,28,0
68,3,76371,15,9,1,10,1,1,0,0,0,35,28,1
37,5,80410,12,7,1,5,1,1,0,0,0,40,28,1
26,5,127202,15,9,5,3,3,1,0,0,0,40,28,1
22,5,121471,12,7,0,0,3,1,1,0,0,40,28,1
22,5,219086,1,10,1,0,1,1,0,0,0,55,28,1
59,5,271571,1,10,1,13,1,1,0,15024,0,50,28,0
30,5,241583,1,10,1,3,1,1,0,0,0,40,28,1
24,5,374253,15,9,2,5,3,1,1,0,0,55,28,1
30,5,214993,15,9,1,13,1,1,0,0,0,40,28,1
50,6,199995,4,13,5,1,3,1,0,0,0,40,28,0
38,5,450924,9,8,1,5,1,1,0,3942,0,40,28,1
29,5,120359,15,9,1,2,1,1,0,0,0,40,28,1
76,5,93125,15,9,1,0,1,1,0,1424,0,24,28,1
21,5,187513,6,11,0,13,0,1,0,0,0,40,28,1
65,5,243569,1,10,4,5,0,1,1,0,0,24,28,1
43,5,295510,15,9,1,8,1,1,0,0,0,45,28,0
29,5,29732,4,13,1,14,2,1,1,0,0,24,28,1
32,5,211743,4,13,0,0,3,1,0,0,0,45,28,1
37,5,251396,2,12,1,8,1,1,0,0,0,65,28,0
64,5,477697,15,9,1,8,1,1,0,0,0,16,28,1
49,5,151584,1,10,1,13,1,1,0,0,0,40,28,0
44,5,193882,4,13,1,8,1,1,0,0,0,40,28,0
68,3,117542,15,9,1,10,1,1,0,1409,0,15,28,1
34,5,242460,4,13,1,8,1,1,0,7688,0,40,28,0
35,5,411395,1,10,1,8,1,1,0,0,0,36,28,1
53,5,191025,1,10,5,2,3,1,1,0,0,43,28,1
24,5,154571,6,11,0,0,0,3,0,0,0,50,30,1
31,5,208657,1,10,5,2,0,1,1,0,0,40,28,1
25,5,29599,1,10,1,11,1,1,0,0,0,38,28,1
36,5,423711,15,9,1,3,1,1,0,0,0,45,28,1
29,5,122000,1,10,0,0,3,1,0,0,0,60,28,1
37,5,148581,15,9,1,11,1,1,0,0,0,50,28,0
42,1,222978,7,16,0,14,3,1,1,0,0,45,28,1
30,5,149118,15,9,5,13,3,1,1,0,0,40,28,1
32,0,218407,1,10,0,8,3,1,0,0,0,70,1,1
47,1,112200,4,13,0,8,3,4,0,10520,0,45,28,0
44,5,85604,15,9,5,13,3,1,0,0,0,40,28,0
19,5,111232,15,9,0,0,5,1,0,0,0,40,28,1
22,5,99199,15,9,1,8,1,1,0,0,0,48,28,1
51,5,199995,5,5,1,13,1,1,0,0,0,50,28,0
69,5,122850,15,9,1,13,1,1,0,0,0,16,28,1
73,3,90557,12,7,1,10,1,1,0,0,0,8,28,1
18,3,271935,12,7,0,10,4,1,1,0,0,20,28,1
33,1,361497,15,9,0,14,3,1,0,0,0,40,28,1
22,6,399020,1,10,0,2,3,1,1,0,0,55,28,1
33,5,345277,4,13,0,7,3,1,1,0,0,45,28,0
20,8,55233,1,10,0,2,4,1,1,0,0,40,28,1
28,1,200515,1,10,1,13,1,1,0,0,0,40,28,1
25,5,188119,15,9,0,9,3,1,1,0,0,40,28,1
27,5,176683,15,9,0,5,3,1,0,0,0,48,28,1
22,5,309178,15,9,0,11,5,1,0,0,0,40,28,1
67,1,40021,15,9,1,12,1,1,0,0,0,35,28,1
31,0,49923,15,9,1,8,1,1,0,0,0,40,28,1
36,3,36635,1,10,0,10,0,1,1,0,0,25,28,1
43,8,325706,10,15,1,14,1,3,0,0,0,50,26,0
33,5,124407,4,13,0,14,3,1,1,0,0,40,28,1
37,1,301568,15,9,1,14,2,1,1,0,0,35,28,0
27,5,339956,15,9,1,11,1,4,0,0,0,60,28,1
36,5,176335,1,10,0,11,3,1,0,0,0,40,28,1
33,5,198452,2,12,5,0,3,1,1,0,0,45,28,1
63,5,213945,4,13,1,0,1,1,0,15024,0,40,41,0
48,5,171807,4,13,5,5,0,1,1,0,0,56,28,0
25,5,362826,15,9,0,9,4,1,0,0,0,45,28,1
41,1,344329,15,9,1,5,1,1,0,0,0,10,28,1
26,5,137678,15,9,0,5,3,1,0,0,0,40,28,1
23,5,175424,1,10,0,2,5,4,1,0,0,40,28,1
33,4,73296,15,9,0,5,0,4,1,1831,0,40,28,1
30,4,137613,11,14,1,14,1,3,0,0,0,17,5,1
67,1,354405,15,9,4,5,3,1,1,0,0,20,28,1
32,5,130057,15,9,1,0,1,1,0,0,0,55,28,0
48,1,362883,15,9,5,13,3,1,0,0,0,60,28,0
51,5,49017,15,9,4,5,3,1,1,0,0,24,28,1
39,5,149943,11,14,0,0,3,3,0,0,0,40,4,1
40,0,99185,4,13,1,14,1,1,0,0,0,60,28,1
40,5,294708,15,9,1,11,1,4,0,0,0,40,28,0
19,5,228238,15,9,0,3,4,1,0,0,0,40,27,1
28,5,156819,15,9,5,9,0,1,1,0,0,36,28,1
47,5,332727,4,13,1,14,1,1,0,0,0,60,28,0
20,5,289944,1,10,0,14,3,1,1,0,0,20,28,1
41,5,116103,15,9,4,8,4,1,0,914,0,40,28,1
29,5,24153,1,10,1,5,2,0,1,0,0,40,28,1
40,5,273425,4,13,1,8,1,1,0,0,0,50,28,0
61,5,231183,15,9,4,8,3,1,1,0,0,40,28,1
25,5,313930,12,7,0,13,3,1,0,0,0,40,27,1
26,5,114483,15,9,1,3,1,1,0,0,0,40,28,1
43,5,162108,4,13,0,2,3,1,1,0,0,40,28,1
17,5,168807,0,4,0,13,3,1,0,0,0,45,28,1
43,6,143828,11,14,5,14,0,4,1,9562,0,40,28,0
73,5,242769,15,9,1,3,1,1,0,3471,0,40,22,1
46,6,111558,1,10,5,3,5,1,1,0,0,40,28,1
19,5,69770,1,10,0,5,5,1,0,0,0,20,28,1
37,5,291981,15,9,5,3,3,1,0,0,0,40,28,1
26,5,102460,1,10,1,2,1,1,0,0,0,40,28,1
47,5,151584,15,9,5,0,5,1,0,0,1876,40,28,1
47,6,287320,11,14,0,14,3,1,0,0,0,40,28,1
29,5,115677,4,13,0,14,3,1,0,0,0,40,28,1
29,5,239632,15,9,0,2,3,1,1,0,0,40,28,1
33,5,409172,4,13,1,8,5,1,0,0,0,55,28,1
20,5,186849,15,9,0,11,4,1,0,0,0,40,28,1
28,5,118861,13,6,1,13,2,2,1,0,0,48,3,1
26,5,142689,4,13,0,14,3,1,0,0,0,45,36,1
41,4,170924,11,14,1,14,1,1,0,0,0,40,28,1
67,3,274451,0,4,1,10,1,1,0,0,0,40,28,1
43,5,153489,4,13,1,0,1,1,0,0,0,50,28,1
35,5,186489,5,5,1,9,1,1,0,0,0,46,28,1
18,5,192409,9,8,0,5,5,1,1,0,0,25,28,1
55,4,337599,1,10,5,2,3,1,0,0,0,40,28,1
44,5,195545,15,9,5,3,5,4,1,0,0,40,28,1
64,5,61892,15,9,4,6,3,1,1,0,0,15,28,1
34,1,175697,6,11,1,13,1,1,0,0,0,75,28,1
38,5,80303,1,10,1,0,1,1,0,0,0,60,28,0
25,5,419658,15,9,0,5,5,1,1,0,0,8,28,1
21,5,319163,1,10,0,11,5,4,0,0,0,40,28,1
37,5,126743,8,2,1,5,1,1,0,0,0,53,27,1
39,5,301568,1,10,5,0,0,1,1,0,0,40,28,1
34,5,120461,1,10,5,2,3,1,1,0,0,50,28,1
23,5,268145,4,13,0,8,3,1,1,0,0,45,28,1
54,5,257337,1,10,1,13,1,1,0,0,0,40,28,0
49,0,213354,11,14,2,8,3,1,0,0,0,70,28,0
25,5,303431,15,9,1,2,2,1,1,0,0,40,28,1
51,5,124963,2,12,1,0,1,1,0,0,0,50,28,1
29,5,158218,15,9,0,12,0,1,0,0,0,35,28,1
27,4,553473,4,13,1,1,2,4,1,0,0,48,28,1
53,5,46155,15,9,1,6,4,1,1,0,0,40,28,1
68,5,138714,4,13,1,14,1,1,0,0,0,55,28,0
56,5,231781,15,9,1,0,1,1,0,0,0,40,28,0
30,5,496414,7,16,0,14,3,1,0,0,0,40,36,1
24,5,19410,15,9,5,0,0,0,1,0,0,48,28,1
70,3,28471,5,5,4,10,0,1,1,0,0,25,28,1
24,5,185821,1,10,0,0,5,1,1,0,0,40,28,1
74,3,272667,2,12,4,10,3,1,1,0,0,20,28,1
23,3,194031,1,10,0,10,3,1,1,0,0,25,28,1
41,6,144995,11,14,1,8,1,1,0,0,0,55,28,1
45,5,162494,15,9,0,0,5,1,1,0,0,19,28,1
35,5,171968,15,9,1,3,1,1,0,0,0,40,28,1
21,5,232569,15,9,0,9,3,1,0,0,0,40,28,1
45,5,161819,12,7,2,2,0,4,1,0,0,25,28,1
18,5,123343,12,7,0,0,3,1,1,0,0,30,28,1
49,5,105449,4,13,0,6,3,1,0,0,0,25,28,1
49,5,181717,6,11,2,14,5,1,1,0,0,36,28,1
45,6,102359,4,13,1,14,1,1,0,0,0,37,28,1
27,5,72887,15,9,0,9,4,3,0,0,0,40,28,1
28,5,154571,1,10,1,8,1,3,0,0,0,40,38,1
35,5,255191,4,13,1,14,1,1,0,0,0,45,28,0
33,5,174789,1,10,0,3,3,1,0,0,0,40,28,1
35,5,110402,12,7,1,0,1,1,0,0,0,35,28,1
19,5,208513,15,9,0,13,4,1,0,0,0,40,28,1
33,5,121904,1,10,0,5,3,1,1,0,0,28,28,1
28,5,34335,15,9,5,0,3,0,0,14084,0,40,28,0
49,5,59380,1,10,3,2,3,1,1,0,0,40,28,1
61,3,135285,15,9,1,10,1,1,0,0,2603,32,28,1
39,0,126675,1,10,1,14,1,1,0,0,0,25,28,1
22,5,217363,15,9,2,2,0,1,1,0,0,40,28,1
42,5,91836,13,6,1,13,1,1,0,0,0,40,28,1
22,5,184813,1,10,0,2,5,1,0,0,0,40,28,1
18,5,178142,15,9,0,13,5,1,0,0,0,40,28,1
49,6,102359,5,5,4,9,0,1,0,0,2231,40,28,0
33,0,281832,7,16,1,14,1,1,0,0,0,40,1,0
28,5,96226,15,9,1,13,1,1,0,0,0,45,28,1
42,5,195124,0,4,3,14,4,1,0,0,0,35,21,1
20,5,56322,1,10,0,5,5,1,0,2176,0,25,28,1
50,6,97449,1,10,1,1,1,1,0,0,0,48,28,1
32,5,339773,1,10,1,8,1,1,0,0,0,40,28,0
31,8,210926,15,9,2,9,0,1,1,0,0,40,28,1
29,5,199499,6,11,0,5,3,4,0,0,0,40,28,1
46,8,190729,1,10,1,5,1,1,0,0,0,40,28,1
32,0,191385,7,16,0,14,3,1,0,0,0,77,28,1
61,5,193479,15,9,4,2,0,1,1,0,0,24,28,1
43,1,225165,12,7,1,13,1,1,0,0,0,55,28,1
35,5,346766,15,9,0,9,3,1,1,0,0,40,28,1
39,4,152307,4,13,1,14,1,1,0,0,0,40,28,1
18,3,79990,12,7,0,10,5,1,0,0,0,35,28,1
42,1,170649,1,10,1,12,1,1,0,0,0,60,28,1
23,5,197207,4,13,0,14,3,1,1,0,0,40,28,1
32,5,229732,4,13,1,0,1,1,0,0,0,45,28,1
52,5,204402,15,9,1,11,1,1,0,0,0,85,28,0
36,5,181065,2,12,1,7,1,1,0,0,0,40,28,0
38,5,179579,1,10,1,14,1,1,0,0,0,50,36,0
50,5,237729,15,9,4,0,3,1,1,0,2444,72,28,0
23,3,164574,2,12,0,10,5,1,0,0,0,40,28,1
71,5,179574,10,15,1,14,1,1,0,0,0,12,28,0
27,5,191782,15,9,0,5,4,4,1,0,0,30,28,1
56,5,146660,15,9,1,13,1,1,0,0,0,60,28,1
28,1,115945,1,10,0,14,0,1,0,0,0,40,28,1
45,5,210875,15,9,1,13,1,1,0,0,0,40,28,1
28,5,137898,15,9,1,3,2,1,1,0,0,40,28,1
28,6,216965,1,10,1,1,1,1,0,0,0,40,28,1
18,5,201554,1,10,0,3,3,1,1,0,0,15,28,1
62,5,57970,0,4,5,9,3,1,0,0,0,40,28,1
35,5,208378,9,8,2,3,0,1,1,0,0,40,28,1
39,5,61343,13,6,1,3,1,1,0,0,0,60,28,1
24,5,283872,1,10,0,2,3,4,0,0,0,20,28,1
58,5,225603,5,5,5,12,3,4,0,0,0,40,28,1
48,5,401333,15,9,5,0,3,1,0,0,0,40,28,1
57,5,278228,4,13,1,8,1,1,0,0,0,50,28,0
31,5,145377,4,13,1,0,1,1,0,0,0,60,28,1
25,5,120238,15,9,1,0,1,1,0,0,0,40,28,1
34,5,187215,4,13,1,14,2,1,1,15024,0,36,28,0
29,1,144063,0,4,1,12,1,1,0,0,0,72,28,1
38,5,238721,2,12,5,8,0,4,1,0,0,40,28,1
21,5,164920,1,10,0,5,5,1,1,0,0,40,28,1
34,1,152493,15,9,1,12,1,1,0,0,0,70,28,1
50,5,92968,4,13,0,0,0,1,1,0,0,32,28,1
50,5,136836,15,9,5,14,0,4,1,0,0,40,28,1
49,8,216453,6,11,5,8,0,4,1,0,0,45,28,1
30,5,349148,4,13,0,14,3,1,0,0,0,70,28,1
29,4,309620,11,14,1,14,1,3,0,0,0,20,5,1
22,4,347803,1,10,0,2,3,2,0,0,0,20,28,1
42,5,85995,15,9,1,11,1,1,0,0,0,50,28,1
19,3,167428,1,10,0,10,5,1,0,0,0,40,28,1
31,5,164569,1,10,5,5,0,1,1,0,0,48,28,1
42,1,308279,4,13,1,14,1,1,0,0,0,21,28,1
20,5,56322,1,10,0,5,5,1,0,0,0,20,28,1
51,3,203015,15,9,1,10,1,1,0,0,0,40,28,1
50,5,211654,13,6,1,13,1,1,0,0,0,40,28,0
27,0,120126,5,5,0,13,5,1,0,0,0,40,28,1
26,5,239043,12,7,0,5,3,1,0,0,0,40,28,1
61,3,179761,15,9,1,10,1,1,0,0,0,40,28,0
20,5,312017,1,10,0,1,5,1,0,0,0,40,0,1
51,5,257485,1,10,1,13,1,1,0,0,0,40,28,0
52,5,49243,15,9,1,3,1,1,0,0,0,40,28,1
33,5,229716,15,9,5,2,3,1,0,0,0,38,28,1
31,5,341672,4,13,1,2,1,3,0,0,0,60,26,1
24,5,32311,1,10,1,5,2,1,1,0,0,40,28,1
56,5,275236,4,13,1,3,1,1,0,0,0,40,28,1
19,3,400356,1,10,0,10,5,1,0,0,0,40,28,1
29,5,184596,12,7,1,13,1,1,0,3942,0,50,28,1
18,5,186909,15,9,0,0,4,1,1,1055,0,30,28,1
43,5,152420,1,10,1,3,1,4,0,0,0,50,28,1
43,4,261929,7,16,3,14,0,1,0,25236,0,64,28,0
21,5,235442,15,9,1,2,1,1,0,0,0,40,28,1
51,5,161691,15,9,1,2,2,1,1,0,0,40,28,1
20,3,173945,12,7,1,10,4,1,1,0,0,39,28,1
41,5,355918,1,10,1,11,1,1,0,0,0,65,28,0
45,4,198660,1,10,1,14,1,1,0,0,0,40,28,0
20,5,122649,15,9,0,5,3,1,1,0,0,30,28,1
28,5,421967,4,13,1,8,2,1,1,0,0,60,28,0
50,6,259377,11,14,1,14,2,1,1,15024,0,40,28,0
47,5,74305,4,13,5,13,3,1,0,0,0,40,28,1
80,1,34340,0,4,4,12,3,1,0,0,0,35,28,1
47,1,182752,15,9,1,2,2,1,1,0,0,35,41,1
19,3,48393,1,10,0,10,5,1,0,0,0,84,28,1
45,5,34248,15,9,1,0,1,1,0,0,0,50,28,1
17,5,186677,12,7,0,9,5,1,0,0,0,12,28,1
37,5,167851,15,9,1,13,1,1,0,0,0,50,28,1
27,5,146460,1,10,0,3,3,1,1,0,0,40,28,1
17,5,209650,9,8,0,5,5,1,0,0,0,16,28,1
18,1,132986,15,9,0,12,5,1,0,0,0,40,28,1
57,5,94429,15,9,1,9,1,1,0,0,0,40,28,1
26,5,252406,15,9,2,2,0,1,1,0,0,40,28,1
26,5,174592,11,14,0,8,5,1,1,0,0,40,28,1
36,1,151322,4,13,1,14,1,1,0,0,0,45,28,0
51,5,37237,15,9,1,12,1,1,0,0,0,80,28,0
38,5,101192,1,10,0,5,3,1,0,0,0,40,28,1
